Year,Sex,Age,Exposure,M
2015,female,63,151036.6,0.006131
2015,female,64,139707.11,0.006614
2015,female,65,122823.17,0.007181
2015,female,66,110675.65,0.008042
2015,female,67,96773.88,0.009662
2015,female,68,81749.75,0.009957
2015,female,69,69249.8,0.010513
2015,female,70,70463.72,0.012106
2015,female,71,75718.72,0.014303
2015,female,72,75014.28,0.014917
2015,female,73,73808.41,0.01764
2015,female,74,73028.03,0.019499
2015,female,75,70397.5,0.02233
2015,female,76,65227.77,0.025035
2015,female,77,61043.81,0.027669
2015,female,78,57133.77,0.031873
2015,female,79,53339.81,0.036764
2015,female,80,50036.37,0.041969
2015,female,81,45399.98,0.046652
2015,female,82,41322.15,0.050433
2015,female,83,38289.17,0.060592
2015,female,84,34922.49,0.065545
2015,female,85,31026.82,0.075741
2015,female,86,27110.87,0.087751
2015,female,87,23231.04,0.096681
2015,female,88,19944.45,0.106847
2015,female,89,16469.14,0.12484
2015,female,90,13100.49,0.132285
2015,female,91,10401.12,0.149984
2015,female,92,8377.08,0.165929
2015,female,93,6808.62,0.192697
2015,female,94,4982.24,0.200713
2015,female,95,3395.2,0.230915
2015,female,96,2354.84,0.248424
2015,female,97,1705.56,0.277328
2015,female,98,1161.87,0.303821
2015,female,99,741.86,0.281723
2015,female,100,495.54,0.377265
2015,female,101,316.19,0.410192
2015,female,102,191.11,0.446243
2015,female,103,108.45,0.484732
2015,female,104,59.9,0.528852
2015,female,105,32.37,0.581652
2015,female,106,16.67,0.634263
2015,female,107,8.45,0.682975
2015,female,108,4.05,0.78089
2015,female,109,1.56,1.062967
2015,female,110,0.36,2.305556
2015,male,0,103858.81,0.004737
2015,male,1,106512.93,4.04e-4
2015,male,2,112827.07,2.39e-4
2015,male,3,113625.05,2.11e-4
2015,male,4,96275.35,1.56e-4
2015,male,5,94998.55,1.47e-4
2015,male,6,103013.1,9.7e-5
2015,male,7,106010.58,7.5e-5
2015,male,8,107997.18,1.48e-4
2015,male,9,108433.64,1.11e-4
2015,male,10,111689.09,1.97e-4
2015,male,11,116991.55,8.5e-5
2015,male,12,123994.55,1.37e-4
2015,male,13,131258.09,1.22e-4
2015,male,14,146694.92,1.91e-4
2015,male,15,153623.79,2.08e-4
2015,male,16,143262.37,3.21e-4
2015,male,17,153409.1,4.11e-4
2015,male,18,167556.15,8.12e-4
2015,male,19,167362.46,6.15e-4
2015,male,20,167182.59,5.5e-4
2015,male,21,167469.56,5.55e-4
2015,male,22,167023.43,7.12e-4
2015,male,23,165639.09,5.61e-4
2015,male,24,169366.48,6.61e-4
2015,male,25,166465.53,6.85e-4
2015,male,26,167146.26,5.62e-4
2015,male,27,166432.68,7.15e-4
2015,male,28,155402.02,8.82e-4
2015,male,29,161888.89,8.15e-4
2015,male,30,177715.04,8.27e-4
2015,male,31,186919.94,0.001059
2015,male,32,194462.23,0.001064
2015,male,33,202118.29,0.001173
2015,male,34,203016.88,0.001384
2015,male,35,203799.84,0.001698
2015,male,36,203412.22,0.001637
2015,male,37,195342.95,0.002037
2015,male,38,198468.81,0.002298
2015,male,39,192298.08,0.002293
2015,male,40,176164.36,0.002441
2015,male,41,174670.56,0.003057
2015,male,42,173923.94,0.003226
2015,male,43,176124.58,0.003475
2015,male,44,181521.87,0.003542
2015,male,45,184231.57,0.004136
2015,male,46,184372.79,0.004149
2015,male,47,179903,0.00493
2015,male,48,181325.93,0.005008
2015,male,49,185618.46,0.005581
2015,male,50,185829.54,0.0054729999999999996
2015,male,51,188167.39,0.006053
2015,male,52,187394.36,0.006425
2015,male,53,184226.19,0.006877
2015,male,54,181427.54,0.007237
2015,male,55,178690.92,0.007835
2015,male,56,173946.87,0.008681
2015,male,57,165996.6,0.008548
2015,male,58,163642.88,0.009001
2015,male,59,163917.81,0.009755
2015,male,60,156600.52,0.010428
2015,male,61,148221.59,0.011476
2015,male,62,143020.73,0.011872
2015,male,63,141209.52,0.01337
2015,male,64,130022.86,0.014297
2015,male,65,113779.9,0.014616
2015,male,66,101953.37,0.017116
2015,male,67,88757.88,0.018443
2015,male,68,73979.45,0.01933
2015,male,69,61772.8,0.020834
2015,male,70,62393.2,0.02356
2015,male,71,66666.1,0.02553
2015,male,72,65102,0.027618
2015,male,73,63137.14,0.029285
2015,male,74,61323.74,0.033706
2015,male,75,57442.4,0.038456
2015,male,76,52289.48,0.042743
2015,male,77,48064.73,0.047935
2015,male,78,44412.51,0.052238
2015,male,79,41207.6,0.05613
2015,male,80,38486.22,0.062178
2015,male,81,35766.72,0.069282
2015,male,82,34081.22,0.079721
2015,male,83,33391.1,0.084993
2015,male,84,32314.54,0.095623
2015,male,85,29620.6,0.10307
2015,male,86,25879.01,0.109587
2015,male,87,22136.78,0.124002
2015,male,88,18654.27,0.13182
2015,male,89,15129.52,0.148848
2015,male,90,11808.65,0.169537
2015,male,91,8947.22,0.176256
2015,male,92,6717.43,0.198588
2015,male,93,5205.24,0.210173
2015,male,94,3779.44,0.223578
2015,male,95,2515.02,0.250495
2015,male,96,1705.99,0.262604
2015,male,97,1214.74,0.297182
2015,male,98,807.6,0.290987
2015,male,99,524.61,0.299272
2015,male,100,351.91,0.439719
2015,male,101,220.59,0.484919
2015,male,102,134.24,0.535553
2015,male,103,75.06,0.591673
2015,male,104,38.05,0.654694
2015,male,105,19.99,0.723543
2015,male,106,10.79,0.802843
2015,male,107,5.36,0.925085
2015,male,108,2.49,1.110963
2015,male,109,1,1.48
2015,male,110,0.18,4.285714
2015,total,0,200493.36,0.004434
2015,total,1,205915.77,3.45e-4
2015,total,2,217876.67,2.39e-4
2015,total,3,219368.94,1.78e-4
2015,total,4,185232.43,9.7e-5
2015,total,5,182487.57,1.26e-4
2015,total,6,197539.69,9.1e-5
2015,total,7,202841.14,7.4e-5
2015,total,8,206580.25,1.11e-4
2015,total,9,207717.2,8.7e-5
2015,total,10,213527.12,1.4e-4
2015,total,11,223088.6,9.9e-5
2015,total,12,236916.06,1.14e-4
2015,total,13,251621.63,1.19e-4
2015,total,14,281431.38,1.39e-4
2015,total,15,294339.46,1.6e-4
2015,total,16,274901,2.15e-4
2015,total,17,294794.48,2.95e-4
2015,total,18,322148.42,5.46e-4
2015,total,19,322636.75,4.74e-4
2015,total,20,322402.04,4.25e-4
2015,total,21,323001.44,4.27e-4
2015,total,22,321566.31,4.82e-4
2015,total,23,317467.98,4.25e-4
2015,total,24,324492.73,4.81e-4
2015,total,25,320260.63,4.96e-4
2015,total,26,323266.01,4.89e-4
2015,total,27,322784.06,5.51e-4
2015,total,28,303743.04,6.12e-4
2015,total,29,319788.54,6.04e-4
2015,total,30,352847.93,6.18e-4
2015,total,31,372778.6,7.67e-4
2015,total,32,390128.38,7.89e-4
2015,total,33,406491.63,8.46e-4
2015,total,34,409475.49,9.6e-4
2015,total,35,411481.73,0.001132
2015,total,36,410164.04,0.001129
2015,total,37,394825.61,0.001388
2015,total,38,401157.41,0.001503
2015,total,39,389049.23,0.00156
2015,total,40,357604.39,0.001664
2015,total,41,353772.7,0.001979
2015,total,42,352653.67,0.002161
2015,total,43,357169.91,0.002299
2015,total,44,366666.58,0.002455
2015,total,45,371486.07,0.002781
2015,total,46,371031.24,0.002865
2015,total,47,361165.26,0.003323
2015,total,48,364377.53,0.003373
2015,total,49,374089.5,0.003716
2015,total,50,374293.66,0.003917
2015,total,51,379644.99,0.004154
2015,total,52,378841.06,0.004337
2015,total,53,372239.58,0.004752
2015,total,54,366765.55,0.005047
2015,total,55,362442.58,0.005391
2015,total,56,354149.19,0.005972
2015,total,57,338935.54,0.006025
2015,total,58,334863.93,0.006176
2015,total,59,335271.28,0.00675
2015,total,60,321299.26,0.007414
2015,total,61,305380.25,0.008137
2015,total,62,294976.54,0.008597
2015,total,63,292246.12,0.009629
2015,total,64,269729.97,0.010318
2015,total,65,236603.07,0.010756
2015,total,66,212629.02,0.012392
2015,total,67,185531.77,0.013863
2015,total,68,155729.2,0.01441
2015,total,69,131022.61,0.015379
2015,total,70,132856.91,0.017485
2015,total,71,142384.82,0.01956
2015,total,72,140116.29,0.020818
2015,total,73,136945.56,0.023009
2015,total,74,134351.77,0.025984
2015,total,75,127839.9,0.029576
2015,total,76,117517.25,0.032914
2015,total,77,109108.54,0.036597
2015,total,78,101546.27,0.040779
2015,total,79,94547.41,0.045205
2015,total,80,88522.58,0.050755
2015,total,81,81166.7,0.056624
2015,total,82,75403.37,0.063671
2015,total,83,71680.27,0.071958
2015,total,84,67237.03,0.080001
2015,total,85,60647.41,0.089089
2015,total,86,52989.88,0.098415
2015,total,87,45367.82,0.110012
2015,total,88,38598.72,0.118916
2015,total,89,31598.66,0.136335
2015,total,90,24909.15,0.149945
2015,total,91,19348.34,0.162133
2015,total,92,15094.51,0.180463
2015,total,93,12013.86,0.200269
2015,total,94,8761.67,0.210576
2015,total,95,5910.21,0.239247
2015,total,96,4060.83,0.254381
2015,total,97,2920.31,0.285586
2015,total,98,1969.46,0.298558
2015,total,99,1266.47,0.288992
2015,total,100,847.45,0.403199
2015,total,101,536.79,0.440901
2015,total,102,325.34,0.483092
2015,total,103,183.51,0.528473
2015,total,104,97.95,0.577734
2015,total,105,52.36,0.635811
2015,total,106,27.45,0.700504
2015,total,107,13.81,0.776973
2015,total,108,6.54,0.906728
2015,total,109,2.56,1.225764
2015,total,110,0.53,2.953271
2016,female,0,95836.83,0.003913
2016,female,1,103671.16,2.32e-4
2016,female,2,99592.98,2.31e-4
2016,female,3,105026.55,1.14e-4
2016,female,4,105741.44,1.61e-4
2016,female,5,88976.8,1.46e-4
2016,female,6,87454.04,1.49e-4
2016,female,7,94457.6,9.5e-5
2016,female,8,96775.07,7.2e-5
2016,female,9,98571.63,1.22e-4
2016,female,10,99291.59,1.51e-4
2016,female,11,101838.52,4.9e-5
2016,female,12,106086.02,5.7e-5
2016,female,13,112879.52,1.15e-4
2016,female,14,120394.57,1.66e-4
2016,female,15,134801.43,1.34e-4
2016,female,16,140700.74,1.49e-4
2016,female,17,131533.77,2.05e-4
2016,female,18,141425.83,2.47e-4
2016,female,19,154632.26,2.46e-4
2016,female,20,155217.77,2.06e-4
2016,female,21,155114.88,2.45e-4
2016,female,22,155459.32,2.44e-4
2016,female,23,154499.93,2.65e-4
2016,female,24,151759.46,3.16e-4
2016,female,25,155099.29,2.9e-4
2016,female,26,153792.04,2.6e-4
2016,female,27,156200.73,3.65e-4
2016,female,28,156538.55,4.41e-4
2016,female,29,148630.46,2.89e-4
2016,female,30,158290.19,4.3e-4
2016,female,31,175514.44,4.44e-4
2016,female,32,186276.14,4.51e-4
2016,female,33,196020.72,5.56e-4
2016,female,34,204740.06,6.5e-4
2016,female,35,206702.89,7.45e-4
2016,female,36,207821.53,6.54e-4
2016,female,37,206869.54,7.2e-4
2016,female,38,199551.36,8.27e-4
2016,female,39,202715.78,9.08e-4
2016,female,40,196763.96,9.15e-4
2016,female,41,181445.13,9.53e-4
2016,female,42,179036.32,0.00105
2016,female,43,178678.48,0.001259
2016,female,44,180945.49,0.001255
2016,female,45,184977.16,0.001324
2016,female,46,187054.06,0.001454
2016,female,47,186473.65,0.0017
2016,female,48,181045.15,0.001657
2016,female,49,182771.78,0.002101
2016,female,50,188156.14,0.002264
2016,female,51,188122.82,0.002482
2016,female,52,191132.18,0.002302
2016,female,53,191113.42,0.002695
2016,female,54,187569.96,0.00297
2016,female,55,184870.09,0.002986
2016,female,56,183237.71,0.003351
2016,female,57,179580.27,0.003859
2016,female,58,172369.31,0.004044
2016,female,59,170607.2,0.004109
2016,female,60,170658.38,0.004412
2016,female,61,163981.15,0.005373
2016,female,62,156373.22,0.005365
2016,female,63,151169.11,0.005702
2016,female,64,150232.75,0.00617
2016,female,65,138936.15,0.007385
2016,female,66,121960.32,0.008478
2016,female,67,109713.55,0.008559
2016,female,68,95887.6,0.009876
2016,female,69,80911.37,0.011173
2016,female,70,68433.18,0.011909
2016,female,71,69535.19,0.013346
2016,female,72,74593.79,0.015712
2016,female,73,73759.83,0.017394
2016,female,74,72434.32,0.018569
2016,female,75,71541.73,0.022281
2016,female,76,68747.71,0.024554
2016,female,77,63490.09,0.02717
2016,female,78,59213.85,0.032881
2016,female,79,55206.62,0.036934
2016,female,80,51264.98,0.041198
2016,female,81,47822.92,0.0487
2016,female,82,43179.19,0.054517
2016,female,83,38966.54,0.063516
2016,female,84,35823.75,0.072382
2016,female,85,32489.02,0.077442
2016,female,86,28562.56,0.087632
2016,female,87,24731.48,0.097568
2016,female,88,20960.59,0.110922
2016,female,89,17734.86,0.129068
2016,female,90,14449.66,0.137097
2016,female,91,11355.05,0.154821
2016,female,92,8844.3,0.177289
2016,female,93,6986.73,0.192651
2016,female,94,5569.63,0.22515
2016,female,95,3976.96,0.244911
2016,female,96,2660.51,0.249201
2016,female,97,1809.04,0.269756
2016,female,98,1269.55,0.333977
2016,female,99,847.35,0.342245
2016,female,100,523.46,0.380407
2016,female,101,333.6,0.411597
2016,female,102,206.06,0.443033
2016,female,103,120.18,0.478053
2016,female,104,65.65,0.515652
2016,female,105,34.64,0.562329
2016,female,106,17.68,0.624941
2016,female,107,8.6,0.688773
2016,female,108,4.14,0.744861
2016,female,109,1.74,0.927063
2016,female,110,0.37,2.189189
2016,male,0,103445.16,0.004311
2016,male,1,111452.23,3.59e-4
2016,male,2,106689.4,2.06e-4
2016,male,3,112773.07,2.22e-4
2016,male,4,113616.37,1.41e-4
2016,male,5,96294.24,1.14e-4
2016,male,6,94992.55,1.47e-4
2016,male,7,102958.12,1.17e-4
2016,male,8,105932.61,1.04e-4
2016,male,9,107980.74,1.94e-4
2016,male,10,108420.6,1.2e-4
2016,male,11,111662.59,1.88e-4
2016,male,12,116935.6,1.54e-4
2016,male,13,123954.06,1.45e-4
2016,male,14,131217.14,1.98e-4
2016,male,15,146695.75,3.14e-4
2016,male,16,153576.48,3.32e-4
2016,male,17,143141.97,3.98e-4
2016,male,18,153315.79,7.5e-4
2016,male,19,167482.49,5.85e-4
2016,male,20,167219.86,6.94e-4
2016,male,21,167028.14,5.63e-4
2016,male,22,167329.69,6.1e-4
2016,male,23,166923.88,6.77e-4
2016,male,24,165511.46,7.37e-4
2016,male,25,169191.33,7.51e-4
2016,male,26,166293.88,6.25e-4
2016,male,27,166984.55,7.55e-4
2016,male,28,166256.93,7.88e-4
2016,male,29,155255.45,8.37e-4
2016,male,30,161703.8,9.28e-4
2016,male,31,177489.37,0.001054
2016,male,32,186697.87,0.001264
2016,male,33,194177.58,0.001246
2016,male,34,201847.85,0.001422
2016,male,35,202676.39,0.001569
2016,male,36,203477.36,0.001656
2016,male,37,203351.41,0.001942
2016,male,38,194950.84,0.002175
2016,male,39,198028.46,0.002348
2016,male,40,191856.05,0.002648
2016,male,41,175703.45,0.002846
2016,male,42,174161.08,0.002946
2016,male,43,173327.76,0.003387
2016,male,44,175506.6,0.003966
2016,male,45,180843.23,0.004103
2016,male,46,183459.56,0.004421
2016,male,47,183578.11,0.004303
2016,male,48,179048.54,0.005161
2016,male,49,180340.67,0.005528
2016,male,50,184591.15,0.005862
2016,male,51,184748.56,0.006484
2016,male,52,186978.75,0.006723
2016,male,53,186129.31,0.007065
2016,male,54,182995.6,0.007443
2016,male,55,180080.03,0.008235
2016,male,56,177265.17,0.008767
2016,male,57,172513.22,0.009518
2016,male,58,164479.94,0.009345
2016,male,59,162074.15,0.009884
2016,male,60,162367.48,0.010372
2016,male,61,155023.33,0.011598
2016,male,62,146520.03,0.012599
2016,male,63,141243.49,0.01307
2016,male,64,139394.51,0.014577
2016,male,65,128280.85,0.015232
2016,male,66,112074.16,0.015186
2016,male,67,100285.75,0.018358
2016,male,68,87151.64,0.019644
2016,male,69,72526.44,0.021578
2016,male,70,60395.57,0.022369
2016,male,71,60904.43,0.02563
2016,male,72,64922.37,0.029404
2016,male,73,63193.5,0.031475
2016,male,74,61137.57,0.033891
2016,male,75,59139.47,0.038096
2016,male,76,55167.44,0.042416
2016,male,77,49930.15,0.047186
2016,male,78,45732.45,0.051451
2016,male,79,42098.12,0.058934
2016,male,80,38728.4,0.065507
2016,male,81,35983.54,0.072922
2016,male,82,33108.84,0.080552
2016,male,83,31377.79,0.088821
2016,male,84,30384.34,0.100315
2016,male,85,29187.88,0.107168
2016,male,86,26530.72,0.119296
2016,male,87,22970.93,0.126638
2016,male,88,19412.68,0.145472
2016,male,89,16157.03,0.150585
2016,male,90,12904.35,0.170485
2016,male,91,9925.33,0.183168
2016,male,92,7392.94,0.207901
2016,male,93,5464.33,0.2046
2016,male,94,4194.21,0.228172
2016,male,95,2967.82,0.269558
2016,male,96,1930.89,0.267235
2016,male,97,1287.74,0.287324
2016,male,98,903.02,0.311179
2016,male,99,594.97,0.319344
2016,male,100,360.69,0.442786
2016,male,101,221.44,0.48328
2016,male,102,132.56,0.529572
2016,male,103,76.55,0.583254
2016,male,104,40.43,0.644818
2016,male,105,19.16,0.719394
2016,male,106,9.27,0.810286
2016,male,107,4.55,0.931527
2016,male,108,1.89,1.204244
2016,male,109,0.6,1.98895
2016,male,110,0.06,6
2016,total,0,199281.99,0.00412
2016,total,1,215123.39,2.98e-4
2016,total,2,206282.37,2.18e-4
2016,total,3,217799.62,1.7e-4
2016,total,4,219357.81,1.5e-4
2016,total,5,185271.04,1.3e-4
2016,total,6,182446.59,1.48e-4
2016,total,7,197415.72,1.06e-4
2016,total,8,202707.67,8.9e-5
2016,total,9,206552.37,1.6e-4
2016,total,10,207712.19,1.35e-4
2016,total,11,213501.11,1.22e-4
2016,total,12,223021.62,1.08e-4
2016,total,13,236833.58,1.31e-4
2016,total,14,251611.71,1.83e-4
2016,total,15,281497.18,2.27e-4
2016,total,16,294277.22,2.45e-4
2016,total,17,274675.74,3.06e-4
2016,total,18,294741.62,5.09e-4
2016,total,19,322114.75,4.22e-4
2016,total,20,322437.63,4.59e-4
2016,total,21,322143.02,4.1e-4
2016,total,22,322789.01,4.34e-4
2016,total,23,321423.82,4.79e-4
2016,total,24,317270.92,5.36e-4
2016,total,25,324290.63,5.3e-4
2016,total,26,320085.92,4.5e-4
2016,total,27,323185.28,5.66e-4
2016,total,28,322795.47,6.2e-4
2016,total,29,303885.91,5.69e-4
2016,total,30,319993.99,6.81e-4
2016,total,31,353003.81,7.51e-4
2016,total,32,372974.01,8.58e-4
2016,total,33,390198.3,9e-4
2016,total,34,406587.91,0.001033
2016,total,35,409379.28,0.001153
2016,total,36,411298.89,0.00115
2016,total,37,410220.96,0.001326
2016,total,38,394502.2,0.001493
2016,total,39,400744.24,0.001619
2016,total,40,388620,0.00177
2016,total,41,357148.57,0.001884
2016,total,42,353197.4,0.001985
2016,total,43,352006.24,0.002307
2016,total,44,356452.09,0.002589
2016,total,45,365820.38,0.002698
2016,total,46,370513.62,0.002923
2016,total,47,370051.76,0.002991
2016,total,48,360093.69,0.003399
2016,total,49,363112.45,0.003803
2016,total,50,372747.29,0.004046
2016,total,51,372871.38,0.004465
2016,total,52,378110.93,0.004488
2016,total,53,377242.73,0.004851
2016,total,54,370565.56,0.005179
2016,total,55,364950.12,0.005576
2016,total,56,360502.88,0.006014
2016,total,57,352093.49,0.006632
2016,total,58,336849.26,0.006632
2016,total,59,332681.36,0.006923
2016,total,60,333025.86,0.007318
2016,total,61,319004.48,0.008398
2016,total,62,302893.25,0.008865
2016,total,63,292412.59,0.009261
2016,total,64,289627.26,0.010217
2016,total,65,267217.01,0.011152
2016,total,66,234034.48,0.011691
2016,total,67,209999.31,0.013238
2016,total,68,183039.24,0.014527
2016,total,69,153437.81,0.016091
2016,total,70,128828.75,0.016813
2016,total,71,130439.62,0.019082
2016,total,72,139516.16,0.022083
2016,total,73,136953.33,0.023891
2016,total,74,133571.89,0.025582
2016,total,75,130681.2,0.029438
2016,total,76,123915.15,0.032506
2016,total,77,113420.24,0.035981
2016,total,78,104946.3,0.040973
2016,total,79,97304.74,0.046452
2016,total,80,89993.39,0.051659
2016,total,81,83806.46,0.0591
2016,total,82,76288.04,0.065816
2016,total,83,70344.32,0.074803
2016,total,84,66208.08,0.085201
2016,total,85,61676.9,0.091509
2016,total,86,55093.28,0.10288
2016,total,87,47702.42,0.111567
2016,total,88,40373.27,0.127535
2016,total,89,33891.89,0.139325
2016,total,90,27354,0.152848
2016,total,91,21280.38,0.168042
2016,total,92,16237.24,0.191227
2016,total,93,12451.05,0.197895
2016,total,94,9763.84,0.226448
2016,total,95,6944.78,0.255444
2016,total,96,4591.4,0.256785
2016,total,97,3096.79,0.277061
2016,total,98,2172.57,0.324501
2016,total,99,1442.32,0.332798
2016,total,100,884.16,0.405855
2016,total,101,555.05,0.440196
2016,total,102,338.62,0.476911
2016,total,103,196.73,0.51899
2016,total,104,106.08,0.564883
2016,total,105,53.8,0.618254
2016,total,106,26.95,0.688683
2016,total,107,13.15,0.772819
2016,total,108,6.02,0.888704
2016,total,109,2.34,1.200855
2016,total,110,0.43,2.708171
2017,female,0,91625.35,0.003962
2017,female,1,102500.66,2.83e-4
2017,female,2,103858.19,1.16e-4
2017,female,3,99574.69,9e-5
2017,female,4,105024.06,1.33e-4
2017,female,5,105773.22,9.5e-5
2017,female,6,88929.21,1.01e-4
2017,female,7,87380.53,1.26e-4
2017,female,8,94395.6,9.5e-5
2017,female,9,96740.08,8.3e-5
2017,female,10,98571.55,9.1e-5
2017,female,11,99251.57,1.11e-4
2017,female,12,101811.03,8.8e-5
2017,female,13,106058.05,1.23e-4
2017,female,14,112909.03,1.95e-4
2017,female,15,120428.07,1.58e-4
2017,female,16,134771.9,1.93e-4
2017,female,17,140591.89,2.42e-4
2017,female,18,131568.77,2.13e-4
2017,female,19,141469.8,2.9e-4
2017,female,20,154589.29,2.07e-4
2017,female,21,155134.41,3.16e-4
2017,female,22,155079.41,2.64e-4
2017,female,23,155402.92,3.15e-4
2017,female,24,154446.92,2.59e-4
2017,female,25,151736.93,2.83e-4
2017,female,26,155072.82,3.22e-4
2017,female,27,153841.77,3.71e-4
2017,female,28,156396.68,2.88e-4
2017,female,29,156761.42,3.89e-4
2017,female,30,148964.64,3.96e-4
2017,female,31,158606.19,4.6e-4
2017,female,32,175843.96,4.72e-4
2017,female,33,186570.32,5.79e-4
2017,female,34,196344.24,5.76e-4
2017,female,35,205032.34,5.95e-4
2017,female,36,206846.29,6.96e-4
2017,female,37,207978.04,6.68e-4
2017,female,38,206980.61,7.54e-4
2017,female,39,199641.41,8.52e-4
2017,female,40,202705.3,9.32e-4
2017,female,41,196801.46,9.2e-4
2017,female,42,181410.23,0.00102
2017,female,43,178976.43,0.001145
2017,female,44,178587.68,0.0014
2017,female,45,180817.93,0.001222
2017,female,46,184830.91,0.001542
2017,female,47,186886.66,0.001525
2017,female,48,186265.16,0.001723
2017,female,49,180802.13,0.001886
2017,female,50,182504.63,0.002236
2017,female,51,187802.12,0.002274
2017,female,52,187814.38,0.002178
2017,female,53,190815.89,0.002479
2017,female,54,190687.63,0.002848
2017,female,55,187097.52,0.003121
2017,female,56,184383.1,0.003352
2017,female,57,182626.53,0.003625
2017,female,58,178987.98,0.003732
2017,female,59,171742.53,0.003924
2017,female,60,169949.13,0.004084
2017,female,61,169970.12,0.004636
2017,female,62,163238.11,0.005097
2017,female,63,155640.44,0.005609
2017,female,64,150394.04,0.006669
2017,female,65,149424.15,0.006692
2017,female,66,137997.43,0.007812
2017,female,67,120971.42,0.008266
2017,female,68,108748.32,0.009205
2017,female,69,94942.77,0.010448
2017,female,70,79979.9,0.012366
2017,female,71,67542.46,0.013162
2017,female,72,68510.79,0.01572
2017,female,73,73380.84,0.016339
2017,female,74,72441.2,0.018884
2017,female,75,70981.79,0.020315
2017,female,76,69868.29,0.02406
2017,female,77,66957.2,0.027495
2017,female,78,61655.08,0.030914
2017,female,79,57219.05,0.03595
2017,female,80,53095.95,0.038496
2017,female,81,49075.36,0.046785
2017,female,82,45468.13,0.052718
2017,female,83,40761.16,0.058266
2017,female,84,36472.99,0.065857
2017,female,85,33318.84,0.077554
2017,female,86,29883.01,0.087006
2017,female,87,26089.2,0.093142
2017,female,88,22316.44,0.112294
2017,female,89,18620.59,0.122015
2017,female,90,15532.46,0.141188
2017,female,91,12472.43,0.159792
2017,female,92,9617.74,0.174781
2017,female,93,7349.12,0.195125
2017,female,94,5689.03,0.211635
2017,female,95,4429.8,0.238611
2017,female,96,3115.6,0.248748
2017,female,97,2039.69,0.298085
2017,female,98,1335.49,0.298018
2017,female,99,921.72,0.29944
2017,female,100,596.09,0.397611
2017,female,101,348.99,0.429529
2017,female,102,215.38,0.462153
2017,female,103,128.86,0.494018
2017,female,104,72.48,0.531343
2017,female,105,38.06,0.572755
2017,female,106,19.06,0.632214
2017,female,107,9.01,0.72946
2017,female,108,4.03,0.841887
2017,female,109,1.8,0.946197
2017,female,110,0.53,1.6125
2017,male,0,98609.73,0.004198
2017,male,1,110593.6,2.89e-4
2017,male,2,111587.26,1.61e-4
2017,male,3,106665.22,1.13e-4
2017,male,4,112771.04,1.33e-4
2017,male,5,113641.84,1.41e-4
2017,male,6,96283.3,1.45e-4
2017,male,7,94931.53,9.5e-5
2017,male,8,102879.1,9.7e-5
2017,male,9,105896.09,8.5e-5
2017,male,10,107953.12,1.48e-4
2017,male,11,108358.13,1.57e-4
2017,male,12,111612.07,1.34e-4
2017,male,13,116875.09,1.45e-4
2017,male,14,123898.1,2.42e-4
2017,male,15,131212.59,2.52e-4
2017,male,16,146629.22,3.48e-4
2017,male,17,153422.12,4.24e-4
2017,male,18,143081.17,5.59e-4
2017,male,19,153249.41,6.33e-4
2017,male,20,167326.59,5.38e-4
2017,male,21,167048.32,6.7e-4
2017,male,22,166865.1,5.39e-4
2017,male,23,167204.25,6.34e-4
2017,male,24,166757.22,5.94e-4
2017,male,25,165330.9,6.23e-4
2017,male,26,168996.65,6.45e-4
2017,male,27,166109.6,6.98e-4
2017,male,28,166800.39,6.35e-4
2017,male,29,166086.47,6.38e-4
2017,male,30,155080.42,9.22e-4
2017,male,31,161507.8,9.1e-4
2017,male,32,177270.29,9.87e-4
2017,male,33,186411.75,0.001196
2017,male,34,193912.63,0.001269
2017,male,35,201551.45,0.001424
2017,male,36,202354.44,0.001586
2017,male,37,203396.42,0.001686
2017,male,38,203031.22,0.0020830000000000002
2017,male,39,194566.36,0.002174
2017,male,40,197594.16,0.002313
2017,male,41,191370.08,0.002655
2017,male,42,175201.06,0.002922
2017,male,43,173610.09,0.003485
2017,male,44,172696.26,0.003764
2017,male,45,174873.4,0.00394
2017,male,46,180071.68,0.003976
2017,male,47,182705.69,0.004505
2017,male,48,182708.09,0.004767
2017,male,49,178143.79,0.005305
2017,male,50,179328.84,0.005705
2017,male,51,183541.35,0.005617
2017,male,52,183611.13,0.006514
2017,male,53,185729.54,0.006994
2017,male,54,184856.95,0.007162
2017,male,55,181635.46,0.008033
2017,male,56,178691.48,0.008165
2017,male,57,175768.83,0.008892
2017,male,58,170975.78,0.009569
2017,male,59,162927.11,0.009483
2017,male,60,160562.11,0.010326
2017,male,61,160757.79,0.010662
2017,male,62,153279.39,0.012069
2017,male,63,144767.02,0.013111
2017,male,64,139469.35,0.013544
2017,male,65,137522.36,0.01527
2017,male,66,126421.31,0.015899
2017,male,67,110279.77,0.016957
2017,male,68,98566.64,0.019246
2017,male,69,85425.94,0.020509
2017,male,70,70970.27,0.022798
2017,male,71,58949.09,0.024682
2017,male,72,59308,0.028192
2017,male,73,63026.23,0.029289
2017,male,74,61188.47,0.033503
2017,male,75,58986.84,0.036805
2017,male,76,56858.28,0.04075
2017,male,77,52774.28,0.045249
2017,male,78,47533.89,0.051942
2017,male,79,43334.17,0.054784
2017,male,80,39571.58,0.063505
2017,male,81,36211.9,0.068624
2017,male,82,33346.66,0.078419
2017,male,83,30483.09,0.0849
2017,male,84,28615.24,0.089952
